"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"367",62.7599983215332,63.4000015258789,61.9500007629395,62.7000007629395,100883500,56.709659576416
"368",62.6800003051758,62.9799995422363,62.0299987792969,62.7400016784668,88999300,56.7458419799805
"369",62.7000007629395,65.9100036621094,62.5699996948242,65.7799987792969,159815800,59.4954032897949
"370",65.6900024414062,65.7900009155273,62.75,63.6800003051758,172722200,57.5960235595703
"371",63.5,64.4400024414062,63.1399993896484,64,98985100,57.8854637145996
"372",64.2399978637695,65.2399978637695,64.0199966430664,64.620002746582,104828800,58.8005676269531
"373",64.6100006103516,64.9499969482422,64.0500030517578,64.620002746582,82018500,58.8005676269531
"374",64.5400009155273,64.9899978637695,63.6199989318848,64.25,108724300,58.4638748168945
"375",63.9700012207031,65.2600021362305,63.810001373291,64.9300003051758,98167200,59.082649230957
"376",65.0100021362305,65.2399978637695,64.1500015258789,64.870002746582,129108000,59.0280570983887
"377",64.9100036621094,65.5,64.120002746582,64.9800033569336,103804900,59.1281433105469
"378",64.629997253418,66.1900024414062,64.3499984741211,65.8600006103516,88476600,59.9288940429688
"379",65.8099975585938,66.3499984741211,65.1900024414062,65.6800003051758,87058900,59.7650985717773
"380",65.6100006103516,65.8600006103516,64.8499984741211,64.9499969482422,71749200,59.1008415222168
"381",65.0400009155273,66.6999969482422,64.8899993896484,66.4000015258789,113659800,60.4202537536621
"382",67.4800033569336,69.1399993896484,67.0999984741211,68.4599990844727,160723300,62.294734954834
"383",68.6800003051758,69.7099990844727,68.4899978637695,69,125666700,62.7861175537109
"384",68.9700012207031,69.5599975585938,68.0400009155273,68.379997253418,106905800,62.2219467163086
"385",68.1399993896484,69.4400024414062,67.1399993896484,67.6900024414062,149197500,61.9471435546875
"386",67.8899993896484,70.2200012207031,67.5,69.9599990844727,87939300,64.0245590209961
"387",69.7900009155273,71.8600006103516,69.4499969482422,71.7600021362305,103883100,65.6718521118164
"388",71.9700012207031,72.8899993896484,68.5899963378906,70.3199996948242,160905400,64.35400390625
"389",69.25,71.0999984741211,68.129997253418,70,172944800,64.0611419677734
"390",70.5,71.25,69.7099990844727,71.2099990844727,115784600,65.1685028076172
"391",71.4000015258789,71.7099990844727,68.0899963378906,68.9300003051758,123708100,63.0819320678711
"392",69.3300018310547,69.8399963378906,68.0199966430664,69.4599990844727,75337700,63.5669708251953
